n,ccr,shape,P,outdeg,rep,algo,makespan,energy,cost,reliability,load_balance
60,0.8,2,8,-1,1,GA,35050.956147763,3365213.7876910325,4.160174493339986e-05,0.9999925117139491,0.3820047086884414
60,0.8,2,8,-1,2,HEFT,35051.889486435,3365317.662281403,4.34459410391153e-05,0.9999921797611908,0.11341906107194943
60,0.8,2,8,-1,2,GA,35056.704876715,3365771.64857643,4.237473020544308e-05,0.9999923725776513,0.29575189679371905
60,0.8,4,8,-1,0,HEFT,35057.466649527,3366002.7767023984,6.278790023340359e-05,0.9999886982418228,0.33645867807536345
60,0.8,4,8,-1,0,GA,35061.374994108,3366409.2629185463,6.682990751655274e-05,0.9999879706889993,0.5013952338371543
60,0.8,4,8,-1,1,HEFT,35062.223291441,3366521.731770585,7.083924964455137e-05,0.9999872490163579,0.2711170813034995
60,0.8,4,8,-1,1,GA,35066.068482722,3366879.575500033,6.937999466677462e-05,0.9999875116789392,0.6457050726960977
60,0.8,4,8,-1,2,HEFT,35066.892029775,3366910.221645289,6.312490786678811e-05,0.9999886375811367,0.344592526938036
60,0.8,4,8,-1,2,GA,35070.651186141,3367281.6886866465,6.449287042770367e-05,0.9999883913507032,0.44541800555013616
60,1,0.8,8,-1,0,HEFT,35072.036501654,3367154.808014591,3.0917810827789556e-05,0.9999944348095359,0.14005188877509991
60,1,0.8,8,-1,0,GA,35078.479347891,3367778.5445947954,3.159266114461288e-05,0.9999943133371628,0.2810501127467388
60,1,0.8,8,-1,2,HEFT,35079.764713486,3367901.9282148704,3.159117832223678e-05,0.9999943136040687,0.20414680872965257
60,1,0.8,8,-1,2,GA,35086.425053394,3368535.3979681614,3.082594862240108e-05,0.9999944513446413,0.2209047581581331
60,1,1,8,-1,0,HEFT,35087.571334629,3368663.253479144,3.312730681654001e-05,0.9999940371025502,0.1326175631563611
60,1,1,8,-1,0,GA,35093.715933364,3369257.6910238652,3.371594585542981e-05,0.9999939311481609,0.17627205221260805
60,1,1,8,-1,1,HEFT,35094.903615354,3369391.8431075634,3.631731699994513e-05,0.9999934629043061,0.1111183563707283
60,1,1,8,-1,1,GA,35100.294374209,3369918.364799924,3.748125011111875e-05,0.9999932533977375,0.22874232924091867
60,1,1,8,-1,2,HEFT,35101.406027373,3369975.2032137625,3.103676821119734e-05,0.9999944133973262,0.24780389913349282
60,1,1,8,-1,2,GA,35107.09347215,3370534.637532684,3.277315326659947e-05,0.9999941008498114,0.21805140737915996
60,1,2,8,-1,0,HEFT,35108.011175935,3370687.3609713456,4.112249116102854e-05,0.9999925979789854,0.16492477074985337
60,1,2,8,-1,0,GA,35112.841728967,3371170.921859456,4.368422204441029e-05,0.9999921368709461,0.26641644607886766
60,1,2,8,-1,1,HEFT,35113.706888257,3371256.490869418,4.400899182756903e-05,0.9999920784128464,0.22854271395256542
60,1,2,8,-1,1,GA,35118.282570066,3371708.9368390883,4.571190087234653e-05,0.9999917718916934,0.2906897613079774
60,1,2,8,-1,2,HEFT,35119.116448506,3371764.8044150053,4.2587255610972835e-05,0.9999923343233708,0.17006293595578603
60,1,2,8,-1,2,GA,35123.811155585,3372196.857032988,4.017908227760927e-05,0.9999927677913419,0.2588011658556186
60,1,4,8,-1,0,HEFT,35124.619083683,3372465.456419784,6.486103181090989e-05,0.999988325082426,0.2725703779006486
60,1,4,8,-1,0,GA,35128.439010125,3372859.5842331937,6.840300532215528e-05,0.999987687534841,0.4842054600596274
60,1,4,8,-1,1,HEFT,35129.210494507,3372923.302042448,6.706648188321398e-05,0.999987928106126,0.24069950742729027
60,1,4,8,-1,1,GA,35132.77834615,3373272.9206241705,6.798441779978425e-05,0.9999877628796694,0.30741670767518486
60,1,4,8,-1,2,HEFT,35133.558038743,3373331.937308886,6.593870666127057e-05,0.999988131103236,0.2639012423461224
60,1,4,8,-1,2,GA,35137.340161257,3373699.7331997724,6.654750892772022e-05,0.9999880215201343,0.6523877424217192
60,2,0.8,8,-1,0,HEFT,35138.797842928,3373575.0802814374,3.236270805549187e-05,0.9999941747295165,0.2460834337799443
60,2,0.8,8,-1,0,GA,35145.364567898,3374191.0411060536,3.0496458377941358e-05,0.9999945106525585,0.38076585872694363
60,2,0.8,8,-1,2,HEFT,35146.717045397,3374353.294094681,3.468446208890883e-05,0.9999937568163119,0.13002941298026643
60,2,0.8,8,-1,2,GA,35152.57624154,3374893.738101084,3.183706889455304e-05,0.9999942693440184,0.25976373890553045
60,2,1,8,-1,0,HEFT,35153.816779449,3375043.4942714362,3.579889461652783e-05,0.9999935562197292,0.2699125270492949
60,2,1,8,-1,0,GA,35159.87063424,3375624.201172782,3.5739055005493966e-05,0.9999935669907907,0.2944144197031287
60,2,1,8,-1,1,HEFT,35161.025154095,3375694.3404948814,3.048135681670424e-05,0.9999945133708237,0.23591192440339193
60,2,1,8,-1,1,GA,35167.23817448,3376307.916445188,3.269401745585331e-05,0.9999941150941737,0.27968123042264853
60,2,1,8,-1,2,HEFT,35168.461034176,3376441.1879219464,3.474530246130598e-05,0.9999937458651129,0.2695923331459035
60,2,1,8,-1,2,GA,35173.973273436,3376984.2255099774,3.65363385169783e-05,0.9999934234806914,0.272074073582006
60,2,2,8,-1,0,HEFT,35174.904107935,3377144.166378085,4.565529926678412e-05,0.9999917820798989,0.3025235266950438
60,2,2,8,-1,0,GA,35179.431599411,3377624.9880409082,5.162202809462745e-05,0.9999907080781125,0.4931333102208032
60,2,2,8,-1,1,HEFT,35180.353033468,3377625.6267620483,4.0275910739001124e-05,0.9999927503623449,0.15287152242277613
60,2,2,8,-1,1,GA,35185.275905537,3378072.7620984553,3.698645567229606e-05,0.9999933424601394,0.2796864847533561
60,2,2,8,-1,2,HEFT,35186.25636886,3378179.70257077,3.8642268761032025e-05,0.9999930444158118,0.2008291862191864
60,2,2,8,-1,2,GA,35191.035258169,3378656.6112818127,4.098533560576875e-05,0.9999926226668027,0.3036755810432062
60,2,4,8,-1,0,HEFT,35191.810614392,3378886.283588932,6.104193892760021e-05,0.999989012511355,0.290233287356196
60,2,4,8,-1,0,GA,35195.578997491,3379330.742471697,7.172593185536648e-05,0.9999870894156072,0.4208149464643539
60,2,4,8,-1,1,HEFT,35196.508252744,3379405.291818167,6.983198381688756e-05,0.9999874303219113,0.2805464732096611
60,2,4,8,-1,1,GA,35200.315234833,3379779.9143668865,7.101444740554952e-05,0.9999872174811636,0.5524091343751742
60,2,4,8,-1,2,HEFT,35201.140205727,3379758.4741552607,5.801219708894981e-05,0.9999895578590425,0.2441932525248711
60,2,4,8,-1,2,GA,35204.894659843,3380212.6969847986,7.01304444278018e-05,0.9999873765996778,0.6774749627668389
60,5,0.8,8,-1,0,HEFT,35206.537994161,3380160.94213357,4.306132998891472e-05,0.9999922489906404,0.2850451135647816
60,5,0.8,8,-1,0,GA,35212.327364102,3380735.719036251,4.5515772927562164e-05,0.9999918071944338,0.42790179410403884
60,5,0.8,8,-1,1,HEFT,35214.035586437,3380891.0859744027,4.440176698335563e-05,0.9999920077138809,0.33929398322760124
60,5,0.8,8,-1,1,GA,35219.91666405,3381398.0112630525,3.695239202226933e-05,0.9999933485915555,0.36774660811595694
60,5,0.8,8,-1,2,HEFT,35221.55510845,3381520.2717637634,3.242653133901412e-05,0.9999941632413925,0.33853077022382466
60,5,0.8,8,-1,2,GA,35228.00108804,3382143.860878509,3.304346597789037e-05,0.999994052193811,0.3023799941668466
60,5,1,8,-1,1,HEFT,35229.734840329,3382479.5972844376,5.491635824978908e-05,0.9999901151043697,0.41857411891602053
60,5,1,8,-1,1,GA,35236.048037017,3383084.104028017,5.4714789972220185e-05,0.9999901513863024,0.6295903810955628
60,5,1,8,-1,2,HEFT,35237.664989595,3383123.5981449774,3.9762163289035217e-05,0.9999928428362199,0.3705755353113227
60,5,1,8,-1,2,GA,35244.164511384,3383751.461007713,4.0267172461123364e-05,0.9999927519352237,0.3948769311042136
60,5,2,8,-1,0,HEFT,35245.707012162,3384084.1276755687,6.411556951126031e-05,0.9999884592640819,0.5439521757212744
60,5,2,8,-1,0,GA,35251.38031369,3384613.792587147,6.218119805000445e-05,0.9999888074469871,0.5170837999246458
60,5,2,8,-1,1,HEFT,35252.669215572,3384673.656385014,5.392915892791481e-05,0.9999902927985068,0.199556675561548
60,5,2,8,-1,1,GA,35258.022496977,3385168.0260048406,5.140391408899127e-05,0.9999907473382698,0.6578059293937378
60,5,2,8,-1,2,HEFT,35259.356148764,3385329.675283635,5.57474163166464e-05,0.9999899655154084,0.2857699696830417
60,5,2,8,-1,2,GA,35264.409216669,3385774.588121845,5.055598470551356e-05,0.9999908999641579,0.1741598010861191
60,5,4,8,-1,0,HEFT,35265.612575311,3386359.712921871,0.00011122812558330931,0.9999799791378143,0.961085969355911
60,5,4,8,-1,0,GA,35269.873382073,3386507.4753637435,7.747166469453077e-05,0.9999860551975843,0.5772290639138146
60,5,4,8,-1,1,HEFT,35271.014383945,3386773.6009632563,9.770285588326967e-05,0.9999824136405826,0.7116124012794275
60,5,4,8,-1,1,GA,35275.148722975,3387180.1475267503,9.894962805560177e-05,0.9999821892255634,0.7912197722535533
60,5,4,8,-1,2,HEFT,35276.261227791,3387146.241031569,8.077043457787012e-05,0.9999854614274617,0.4005972135436046
60,5,4,8,-1,2,GA,35280.634084853,3387727.1843299116,0.00010159072145009607,0.9999817138373327,1.2101881189491064
60,8,0.8,8,-1,1,HEFT,35282.556992584,3387443.9931311966,4.11526929111359e-05,0.999992592542711,0.6052330277195406
60,8,0.8,8,-1,1,GA,35289.55953716,3388116.5932670967,4.1198669216626316e-05,0.9999925842670372,0.34157595666557455
60,8,0.8,8,-1,2,HEFT,35291.620023635,3388284.5678667375,3.7344392477744904e-05,0.9999932780319452,0.5300223638335905
60,8,0.8,8,-1,2,GA,35298.363676284,3388952.5053129513,3.999901675540767e-05,0.999992800202902,0.4051868878738758
60,8,1,8,-1,0,HEFT,35300.302677388,3389228.7974338015,5.164604709995426e-05,0.9999907037547319,0.600413220406194
60,8,1,8,-1,0,GA,35307.394597226,3389935.007448773,5.492585466118827e-05,0.9999901133950332,0.5007817132492814
60,8,1,8,-1,1,HEFT,35309.326617289,3390130.204644643,5.6182091072211437e-05,0.9999898872747401,0.5166505451187945
60,8,1,8,-1,1,GA,35315.67802905,3390731.3049388113,5.506642765002552e-05,0.9999900880921462,0.6797620410122711
60,8,1,8,-1,2,HEFT,35317.887109147,3390888.3756361306,4.7960356333189546e-05,0.9999913671731228,0.4143924459117187
60,8,1,8,-1,2,GA,35325.122648765,3391643.23170538,5.5743853222237605e-05,0.999989966156759,0.6078468018485338
60,8,2,8,-1,0,HEFT,35326.691454189,3391819.95826025,5.911868967777991e-05,0.9999893586924767,0.5241771906558238
60,8,2,8,-1,0,GA,35332.523912633,3392405.210583083,6.239211502777632e-05,0.9999887694823567,0.5204180042002762
60,8,2,8,-1,1,HEFT,35334.016099507,3392631.274467958,7.309159112228371e-05,0.9999868436001438,0.521839642985832
60,8,2,8,-1,1,GA,35339.33478047,3393154.545582995,7.472954236109216e-05,0.9999865487728429,0.43712030307221555
60,8,2,8,-1,2,HEFT,35340.967534109,3393316.8117851233,7.544296003353439e-05,0.9999864203593972,0.6997692874387144
60,8,2,8,-1,2,GA,35346.555614898,3393763.7815098395,6.38814573166908e-05,0.999988501403792,0.6351866775423534
60,8,4,8,-1,0,HEFT,35348.151541186,3394373.4114976674,0.00012285058705573546,0.9999778871388217,0.7651523404778707
60,8,4,8,-1,0,GA,35352.942216108,3394891.141461754,0.00013032153945560923,0.999976542398031,1.7115914054915211
60,8,4,8,-1,1,HEFT,35354.405705555,3394734.3446413,9.191174522222557e-05,0.9999834560227125,0.6935533402462061
60,8,4,8,-1,1,GA,35358.906483443,3395401.419827323,0.00012227356806130654,0.9999779909999493,1.3151301796649513
60,8,4,8,-1,2,HEFT,35360.3121523,3395445.4918036973,0.00011053296936661355,0.9999801042634361,0.6919460057278894
60,8,4,8,-1,2,GA,35364.853835536,3395930.9575181766,0.00011692368303883996,0.9999789539585238,1.0728278998965548
60,10,0.8,8,-1,0,HEFT,35367.559873487,3395768.3676099842,6.235397354418334e-05,0.9999887763477467,1.0277008019357894
60,10,0.8,8,-1,0,GA,35375.202538099,3396543.23260849,6.767299108343853e-05,0.9999878189357938,0.994905378535095
60,10,0.8,8,-1,1,HEFT,35377.315033622,3396561.6793860337,4.385480081675471e-05,0.9999921061670086,0.6969245564425567
60,10,0.8,8,-1,1,GA,35384.657639893,3397288.766541811,4.6722624300148e-05,0.99999158996299,0.5501234273273594
60,10,0.8,8,-1,2,HEFT,35387.122089133,3397525.610522082,4.675580947211226e-05,0.9999915839897086,0.5353740136841106
60,10,0.8,8,-1,2,GA,35394.522583073,3398283.6421822784,5.2903644350185965e-05,0.9999904773893565,0.3166645922910298
60,10,1,8,-1,0,HEFT,35396.718297652,3398464.3853974496,4.9021811738728295e-05,0.9999911761128174,0.7268735359456953
60,10,1,8,-1,0,GA,35403.840261308,3399198.057483486,5.547705399452146e-05,0.999990014180139,0.6063451950443782
60,10,1,8,-1,1,HEFT,35406.085654706,3399392.6974837547,5.277450025565082e-05,0.9999905006350724,0.7696795012211533
60,10,1,8,-1,1,GA,35413.251931039,3400078.362261658,5.2477633322228535e-05,0.9999905540706139,0.8139565238041722
60,10,1,8,-1,2,HEFT,35415.323635978,3400205.3337022676,4.318664707748717e-05,0.9999922264337399,0.6370393451385206
60,10,1,8,-1,2,GA,35422.160176622,3400893.2695983425,4.727295124426342e-05,0.9999914909049772,0.35154913542796573
60,10,2,8,-1,0,HEFT,35424.152873329,3401316.814901534,7.727894857230745e-05,0.999986089886003,0.5753739451183759
60,10,2,8,-1,0,GA,35430.337461346,3402066.1420226498,9.738316969435094e-05,0.9999824711830858,0.7083147390646639
60,10,2,8,-1,1,HEFT,35432.155647482,3402103.425292067,7.964898369443998e-05,0.9999856632857058,0.8827095266369744
60,10,2,8,-1,1,GA,35437.803341931,3402582.686113514,7.152006306690358e-05,0.9999871264715119,0.48078132245448785
60,10,2,8,-1,2,HEFT,35439.760526823,3402744.2257726584,6.81156586111077e-05,0.9999877392566127,0.5050036528078584
60,10,2,8,-1,2,GA,35445.677156703,3403412.746501165,8.110328910552198e-05,0.9999854015145194,0.7805749490540663
60,10,4,8,-1,0,HEFT,35447.191148164,3403628.7243621214,9.022921684461633e-05,0.9999837588728555,0.6623429585161026
60,10,4,8,-1,0,GA,35451.800997395,3404297.6671903883,0.00011947951427234026,0.999978493918689,1.2666650730347788
60,10,4,8,-1,1,HEFT,35453.437262547,3404280.057790162,9.690963638887399e-05,0.9999825564175903,1.0664211809523554
60,10,4,8,-1,1,GA,35458.169014978,3405172.6801684904,0.00015354712281688183,0.9999723618998319,1.607713402215491
60,10,4,8,-1,2,HEFT,35459.879227079,3405345.7119349306,0.00015469071516110693,0.9999721560589205,0.9114187806380557
60,10,4,8,-1,2,GA,35464.77844671,3405583.809804851,0.0001246871990557136,0.9999775565560272,1.147756270378461
70,0.1,0.8,8,-1,0,HEFT,35466.204356162,3405021.5048023313,3.4352275294481336e-05,0.9999938166095631,0.23484824426870243
70,0.1,0.8,8,-1,0,GA,35474.46924311,3405834.100534342,3.6828578266472e-05,0.9999933708778838,0.22326250708880427
70,0.1,0.8,8,-1,1,HEFT,35475.827231438,3406033.7818117384,4.578392683332722e-05,0.9999917589271269,0.2398393718199554
70,0.1,0.8,8,-1,1,GA,35483.773257569,3406796.7527331696,4.580361841670108e-05,0.9999917553826713,0.23247170822229035
70,0.1,0.8,8,-1,2,HEFT,35485.067155825,3406888.839602561,4.165279629988718e-05,0.999992502524771,0.2061463450404009
70,0.1,0.8,8,-1,2,GA,35491.888035997,3407545.4170875438,4.188186457779213e-05,0.9999924612927906,0.39334870692169854
70,0.1,1,8,-1,0,HEFT,35493.083340009,3407621.6021913104,3.6899425122343626e-05,0.9999933581255346,0.1939007151097025
70,0.1,1,8,-1,0,GA,35500.938685594,3408382.9990009903,3.784046304471203e-05,0.9999931887398479,0.38859550549488747
70,0.1,1,8,-1,1,HEFT,35502.146878559,3408479.6670165053,3.5344531633260586e-05,0.9999936380045424,0.19648777178608154
70,0.1,1,8,-1,1,GA,35509.140401843,3409162.3990852484,3.6811435183537674e-05,0.9999933739636186,0.2364787237789353
70,0.1,1,8,-1,2,HEFT,35510.387352195,3409290.2433905015,3.7862736405885596e-05,0.9999931847306708,0.15366579653621593
70,0.1,1,8,-1,2,GA,35518.145056492,3410053.1205602614,4.020609005549179e-05,0.9999927629299769,0.33392242851783555
70,0.1,2,8,-1,0,HEFT,35519.21608883,3410220.888948491,4.859747038899513e-05,0.9999912524935883,0.1459050828295938
70,0.1,2,8,-1,0,GA,35525.245611113,3410810.0195516096,4.9927762889072056e-05,0.9999910130430618,0.393542950961406
70,0.1,2,8,-1,1,HEFT,35526.253645543,3410888.0983437872,4.7512709516660026e-05,0.9999914477488567,0.08682221615305648
70,0.1,2,8,-1,1,GA,35532.473101381,3411486.2675914187,4.765502052230457e-05,0.9999914221330953,0.3541864686087386
70,0.1,2,8,-1,2,HEFT,35533.4604182,3411629.6429091007,5.393317337220652e-05,0.9999902920759142,0.2209261027739991
70,0.1,2,8,-1,2,GA,35539.82265833,3412221.8514113007,5.1534394266289184e-05,0.9999907238520552,0.4140375403602651
70,0.1,4,8,-1,0,HEFT,35540.787273035,3412471.787741713,7.186169642809546e-05,0.9999870649783004,0.3472854961924833
70,0.1,4,8,-1,0,GA,35546.249444486,3412902.0076875915,5.9697805805626565e-05,0.9999892544526879,0.6684822764442094
70,0.1,4,8,-1,1,HEFT,35547.143036534,3413015.3042361215,6.32522905500486e-05,0.9999886146525142,0.24041278930364102
70,0.1,4,8,-1,1,GA,35552.531023291,3413519.8283631844,6.160854357217936e-05,0.9999889105236456,0.43698962631298893
70,0.1,4,8,-1,2,HEFT,35553.437902404,3413614.7041987376,6.261829043323814e-05,0.9999887287712418,0.19342560503716344
70,0.1,4,8,-1,2,GA,35559.161561678,3414230.5411869735,7.119267001095674e-05,0.9999871854015052,0.6533855127274049
70,0.5,0.8,8,-1,0,HEFT,35560.602530061,3414123.0766287474,3.9435884094483404e-05,0.9999929015660561,0.24461354232552696
70,0.5,0.8,8,-1,0,GA,35567.571273658,3414775.8586559957,3.7340618194705006e-05,0.9999932787113118,0.2689918865724477
70,0.5,0.8,8,-1,1,HEFT,35568.878530846,3414921.796716526,3.9981622133079024e-05,0.9999928033339116,0.1494957577873444
70,0.5,0.8,8,-1,1,GA,35576.371157497,3415638.584362642,3.9658041722213966e-05,0.9999928615779684,0.26982278805988746
70,0.5,0.8,8,-1,2,HEFT,35577.784980031,3415799.558610832,4.2919964839287174e-05,0.9999922744361709,0.33162568235370543
70,0.5,0.8,8,-1,2,GA,35585.408681684,3416487.60391446,3.7257167027928515e-05,0.9999932937324203,0.2217724217836879
70,0.5,1,8,-1,0,HEFT,35586.860309096,3416734.061690082,5.109457582240995e-05,0.9999908030186436,0.30859752223249515
70,0.5,1,8,-1,0,GA,35594.762029046,3417419.567774261,4.165542452772368e-05,0.9999925020516942,0.36314897502284543
70,0.5,1,8,-1,1,HEFT,35596.068183405,3417530.859086313,3.983378287250364e-05,0.999992829944788,0.2026111086434275
70,0.5,1,8,-1,1,GA,35604.56928067,3418363.9386506616,4.2026835444590285e-05,0.999992435198233,0.45016920928180776
70,0.5,1,8,-1,2,HEFT,35605.90705079,3418481.971741343,4.068409115021091e-05,0.9999926768904067,0.12258676999332081
70,0.5,1,8,-1,2,GA,35613.690790836,3419230.196474499,4.0811441116683355e-05,0.9999926539675809,0.3046485253772427
70,0.5,2,8,-1,0,HEFT,35614.762117228,3419409.180238641,5.064818924458653e-05,0.9999908833674921,0.17103015788638298
70,0.5,2,8,-1,0,GA,35621.26999709,3420017.591547155,4.853641169441593e-05,0.9999912634840569,0.4608991320813551
70,0.5,2,8,-1,1,HEFT,35622.381151474,3420168.659130226,5.427242748345533e-05,0.9999902310107692,0.2938102006667582
70,0.5,2,8,-1,1,GA,35628.542639223,3420747.1090573105,5.258600670571872e-05,0.9999905345635899,0.5764632019912851
70,0.5,2,8,-1,2,HEFT,35629.56530432,3420882.607144997,5.7408001327793395e-05,0.9999896666131505,0.24915601633404705
70,0.5,2,8,-1,2,GA,35635.220206462,3421394.918718406,5.345980595011497e-05,0.9999903772812265,0.36792637092037417
70,0.5,4,8,-1,0,HEFT,35636.133429469,3421516.2266846243,5.780587281656659e-05,0.9999895949970251,0.25763022316950146
70,0.5,4,8,-1,0,GA,35641.935521886,3422110.6277545495,6.263793972781666e-05,0.9999887252344085,0.31629123219563793
70,0.5,4,8,-1,1,HEFT,35642.808291098,3422140.294904001,5.564586028332188e-05,0.9999899837953102,0.22870001168966583
70,0.5,4,8,-1,1,GA,35648.421664159,3422716.759439939,6.050125073323013e-05,0.9999891098341663,0.35180188177486366
70,0.5,4,8,-1,2,HEFT,35649.411028622,3422874.17747683,6.85683112554721e-05,0.9999876577801393,0.39672845302025644
70,0.5,4,8,-1,2,GA,35654.859146411,3423366.9832750233,6.466475705003379e-05,0.9999883604114707,0.437498419047653
70,0.8,0.8,8,-1,0,HEFT,35656.439190119,3423368.371499543,4.524667288351338e-05,0.9999918556320451,0.2833221560941476
70,0.8,0.8,8,-1,0,GA,35664.438172917,3424105.441155066,4.126312080540325e-05,0.9999925726658374,0.2599729646380494
70,0.8,0.8,8,-1,1,HEFT,35665.835731781,3424177.7761461628,3.3274663460825755e-05,0.9999940105785128,0.1155666298492354
70,0.8,0.8,8,-1,1,GA,35673.70814013,3424946.8372261208,3.499428600011419e-05,0.9999937010483577,0.24103545213139047
70,0.8,0.8,8,-1,2,HEFT,35675.135301718,3425084.442538071,3.5071521077851586e-05,0.9999936871461312,0.2466419929539799
70,0.8,0.8,8,-1,2,GA,35683.288027353,3425867.6463539945,3.514156693874813e-05,0.9999936745379561,0.21236808660021902
70,0.8,1,8,-1,0,HEFT,35684.531086584,3425990.79920312,3.5634998844438493e-05,0.9999935857207789,0.18284442278869537
70,0.8,1,8,-1,0,GA,35691.251166342,3426649.4872260233,3.7386984133223045e-05,0.999993270365499,0.3927445756208831
70,0.8,1,8,-1,1,HEFT,35692.571086349,3426795.6422063215,3.989895566115188e-05,0.9999928182137694,0.23031842321309987
70,0.8,1,8,-1,1,GA,35700.519173291,3427555.463145095,3.9486112294414653e-05,0.9999928925250444,0.26768268907707493
70,0.8,1,8,-1,2,HEFT,35701.825624981,3427653.7084086654,3.597524683326709e-05,0.9999935244765349,0.25193037508360777
70,0.8,1,8,-1,2,GA,35709.251031866,3428364.058721776,3.5653703183440186e-05,0.9999935823540195,0.21187995067040036
70,0.8,2,8,-1,0,HEFT,35710.308140592,3428519.7968457937,4.2663481777951045e-05,0.9999923206027655,0.13490796508569272
70,0.8,2,8,-1,0,GA,35716.992579668,3429192.370045322,4.665147250561859e-05,0.999991602770205,0.2899246326565685
70,0.8,2,8,-1,1,HEFT,35718.036124793,3429279.552409089,4.497214844458439e-05,0.9999919050460437,0.22964644605806225
70,0.8,2,8,-1,1,GA,35724.20660158,3429875.265563157,4.540462680577346e-05,0.9999918272005718,0.38543579393242866
70,0.8,2,8,-1,2,HEFT,35725.289202666,3430029.044919257,5.184515029993943e-05,0.9999906679164893,0.1417795277161006
70,0.8,2,8,-1,2,GA,35731.654229996,3430627.9319407926,5.027465906678117e-05,0.9999909506023132,0.4103450907981971
70,0.8,4,8,-1,0,HEFT,35732.638655582,3430832.392647749,6.448084132773349e-05,0.9999883935159164,0.29772633469961574
70,0.8,4,8,-1,0,GA,35738.296229783,3431384.564089959,6.564935798333965e-05,0.9999881831853814,0.18732564468083987
70,0.8,4,8,-1,1,HEFT,35739.235025011,3431441.0982650802,6.130954315554442e-05,0.9999889643431248,0.15717007370175698
70,0.8,4,8,-1,1,GA,35744.744565464,3431949.2098760568,5.862165265017312e-05,0.9999894481581939,0.45659891622108145
70,0.8,4,8,-1,2,HEFT,35745.76522021,3432119.0246473514,6.790226191098757e-05,0.9999877776675484,0.1971698717319245
70,0.8,4,8,-1,2,GA,35751.186673186,3432601.951813869,6.305312506637064e-05,0.999988650501894,0.4174898601872994
70,1,0.8,8,-1,0,HEFT,35752.739322303,3432550.3068273156,3.712298271671494e-05,0.9999933178854358,0.2918364854145571
70,1,0.8,8,-1,0,GA,35760.318115898,3433270.229413721,3.613569606107679e-05,0.9999934955958619,0.08822641935494886
70,1,0.8,8,-1,1,HEFT,35761.749043841,3433399.9251778536,3.514431125545848e-05,0.9999936740439822,0.3038335682812236
70,1,0.8,8,-1,1,GA,35769.306031791,3434129.203410431,3.563622202782426e-05,0.9999935855006075,0.31187513323563804
70,1,1,8,-1,0,HEFT,35770.639343361,3434278.017427263,3.8325641422084625e-05,0.9999931014083392,0.24309460017506382
70,1,1,8,-1,0,GA,35777.757112972,3434956.2643446987,3.76720283444835e-05,0.9999932190578876,0.24851267693200768
70,1,1,8,-1,1,HEFT,35778.995752502,3435074.908018629,3.763769747250384e-05,0.9999932252374023,0.2284340406232762
70,1,1,8,-1,1,GA,35786.042833182,3435758.102317861,3.8500042944279915e-05,0.9999930700162821,0.33834584385247835
70,1,1,8,-1,2,HEFT,35787.370653662,3435922.0658675823,4.321487287213838e-05,0.9999922213531363,0.1947796037400678
70,1,1,8,-1,2,GA,35795.227630786,3436649.9484082325,3.9805665733405885e-05,0.9999928350058364,0.31875629558452867
70,1,2,8,-1,0,HEFT,35796.287213331,3436835.2831819346,5.060861784994712e-05,0.9999908904902778,0.21879224285782264
70,1,2,8,-1,0,GA,35802.133208567,3437448.0464857398,5.7268535311070286e-05,0.9999896917167739,0.48982105821058497
70,1,2,8,-1,1,HEFT,35803.152673813,3437485.7213279833,4.949155580563658e-05,0.9999910915596343,0.22321717453060125
70,1,2,8,-1,1,GA,35809.060156747,3438039.867977386,4.7815623988855e-05,0.9999913932247196,0.32238814474354777
70,1,2,8,-1,2,HEFT,35810.138292063,3438144.1577915857,4.7917539216763954e-05,0.9999913748801363,0.11852651657536382
70,1,2,8,-1,2,GA,35815.709472876,3438710.371178234,5.1971806477862025e-05,0.9999906451185894,0.12263897406014607
70,1,4,8,-1,0,HEFT,35816.725802839,3438901.8755930127,6.410833597789557e-05,0.9999884605661028,0.24549879779541622
70,1,4,8,-1,0,GA,35822.644285559,3439471.9417496603,6.435275658865673e-05,0.9999884165709026,0.5005706143477935
70,1,4,8,-1,1,HEFT,35823.566041579,3439501.9258432947,5.6794037688774145e-05,0.9999897771254693,0.19153369146300317
70,1,4,8,-1,1,GA,35828.788041493,3440063.267465385,6.454980388338703e-05,0.9999883811028002,0.2589364753888474
70,1,4,8,-1,2,HEFT,35829.787029762,3440139.9314079075,6.206415384432249e-05,0.9999888285147085,0.25967791173813987
70,1,4,8,-1,2,GA,35835.466693232,3440704.1552073862,6.451584717231325e-05,0.999988387214937,0.5943729950857213
70,2,0.8,8,-1,0,HEFT,35837.106423587,3440653.9364015562,3.7689888527731654e-05,0.9999932158430768,0.2463152900288037
70,2,0.8,8,-1,0,GA,35844.457137646,3441354.50619814,3.703113489973475e-05,0.9999933344179325,0.2300708476779813
70,2,0.8,8,-1,1,HEFT,35845.915132014,3441496.1513333884,3.7247888894611e-05,0.9999932954024745,0.2855832393097157
70,2,0.8,8,-1,1,GA,35853.713705543,3442254.5084515344,3.850035134447454e-05,0.9999930699607705,0.32424435025763915
70,2,0.8,8,-1,2,HEFT,35855.194229913,3442369.34550937,3.497408756096168e-05,0.9999937046840536,0.22981498351871987
70,2,0.8,8,-1,2,GA,35863.132179483,3443124.6339897844,3.4101390105449054e-05,0.9999938617686187,0.2655910456703612
70,2,1,8,-1,0,HEFT,35864.541086825,3443262.364022825,3.4421148271980605e-05,0.9999938042125047,0.21120167104557586
